,,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT
HH101 (NSP),Mg2,18.404,18.404,33.587,18.307,18.307,33.865,18.344,18.344,32.456,19.865,19.865,38.808,16.482,16.482,28.126,19.043,19.043,36.585,17.961,17.961,31.794,18.28,18.28,31.303,19.163,19.163,35.717,18.723,18.723,35.644,19.984,19.984,39.592,19.373,19.373,37.982,18.836,18.836,35.855,19.059,19.059,35.758,19.32,19.32,35.98,19.066,19.066,36.581,19.147,19.147,36.078,19.558,19.558,37.934,19.573,19.573,37.689,18.89,18.89,35.987,17.681,17.681,29.813,18.48384515,18.48384515,32.76414322,18.42652635,18.42652635,32.84985197,18.47603279,18.47603279,32.62436399,18.7089932,18.7089932,33.38673606,18.74480375,18.74480375,33.72410002,18.90241419,18.90241419,34.18325557,19.04777203,19.04777203,35.11215851,18.84593163,18.84593163,33.88844869,19.06680794,19.06680794,35.28056771,18.96287406,18.96287406,34.51580982,18.43760333,18.43760333,33.28039344,18.59474953,18.59474953,32.53255518,18.60903591,18.60903591,32.7120287,18.75220206,18.75220206,33.10069731,18.72716791,18.72716791,33.0366846,19.06892728,19.06892728,34.60091806,18.98140752,18.98140752,34.18632591,18.90586507,18.90586507,34.33527468,19.03810526,19.03810526,35.190414,19.05674529,19.05674529,34.56404839,18.93878074,18.93878074,34.0606033,19.36448296,19.36448296,36.05685158,19.16622559,19.16622559,35.11178194,19.42472232,19.42472232,36.35162669,18.49225862,18.49225862,32.27351481,18.41440642,18.41440642,32.07102097,18.69306147,18.69306147,33.20131313,18.53222429,18.53222429,32.93972335,18.52272207,18.52272207,32.61788784,18.47394511,18.47394511,32.88390612,19.36053167,19.36053167,36.02074878,19.02427955,19.02427955,33.89803112,18.61138387,18.61138387,33.21352299,18.439199037936003,18.439199037936003,32.260210459602,18.425157615901004,18.425157615901004,32.360925441402,18.297810778636,18.297810778636,31.698108006050006,18.352337684696007,18.352337684696007,32.025155148906,18.423060044855003,18.423060044855003,31.983594117315,18.460918463768003,18.460918463768003,32.070609662049,18.495719506616005,18.495719506616005,32.23693854203599,18.793781235631005,18.793781235631005,32.985047135024,20.519,20.519,37.021,18.467,18.467,32.39,18.533,18.533,32.532,18.401,18.401,32.401
HH101 (NSP),N2,1.546,1.546,2.257,1.598,1.598,2.305,1.544,1.544,2.254,1.493,1.493,2.228,1.51,1.51,2.227,1.463,1.463,2.203,1.521,1.521,2.252,1.539,1.539,2.257,1.485,1.485,2.205,1.573,1.573,2.277,1.467,1.467,2.179,1.539,1.539,2.25,1.582,1.582,2.286,1.525,1.525,2.236,1.477,1.477,2.2,1.525,1.525,2.227,1.497,1.497,2.208,1.551,1.551,2.266,1.532,1.532,2.248,1.504,1.504,2.224,1.563,1.563,2.278,1.50918786,1.50918786,2.18431994,1.52460762,1.52460762,2.20428906,1.50617185,1.50617185,2.17367658,1.51151876,1.51151876,2.18375699,1.50331844,1.50331844,2.17601449,1.48326398,1.48326398,2.1569399,1.49141358,1.49141358,2.18815077,1.48328215,1.48328215,2.14956653,1.49477766,1.49477766,2.19568838,1.48413308,1.48413308,2.16615198,1.51335893,1.51335893,2.19838045,1.49099731,1.49099731,2.14878204,1.48423486,1.48423486,2.14227348,1.48362823,1.48362823,2.14153106,1.48156379,1.48156379,2.13895998,1.48318563,1.48318563,2.18867698,1.48027511,1.48027511,2.16752622,1.48094507,1.48094507,2.17201853,1.49331364,1.49331364,2.19804689,1.48200477,1.48200477,2.19078116,1.47754293,1.47754293,2.17270601,1.48030768,1.48030768,2.18246154,1.47667211,1.47667211,2.16255034,1.48237713,1.48237713,2.18926053,1.50659078,1.50659078,2.18803779,1.51767411,1.51767411,2.20477636,1.5093552,1.5093552,2.1791272,1.49729251,1.49729251,2.15970627,1.49878384,1.49878384,2.16251247,1.52032397,1.52032397,2.20486951,1.49586119,1.49586119,2.20056221,1.52555919,1.52555919,2.19329882,1.49118877,1.49118877,2.15806582,1.497818503439,1.497818503439,2.1613867022010003,1.503893824146,1.503893824146,2.1755766664269998,1.50149902881,1.50149902881,2.162944062878,1.497759411491,1.497759411491,2.1555262814340006,1.489922591534,1.489922591534,2.1417882571240003,1.4988054128609998,1.4988054128609998,2.151857863629,1.4986988922359998,1.4986988922359998,2.1516513400310004,1.5221933625280002,1.5221933625280002,2.184412835876001,1.458,1.458,2.228,1.493,1.493,2.109,1.487,1.487,2.164,1.506,1.506,2.184
HH101 (NSP),N2H4,3.223,3.903,3.298,3.384,4.121,3.54,3.171,3.8,3.212,3.195,3.853,3.235,3.127,3.767,3.14,3.144,3.817,3.221,3.107,3.728,3.111,3.15,3.766,3.158,3.051,3.688,3.062,3.324,4.04,3.464,3.118,3.735,3.192,3.277,4.01,3.392,3.345,4.065,3.495,3.165,3.827,3.226,3.023,3.653,3.022,3.21,3.906,3.297,3.105,3.766,3.138,3.289,4.008,3.399,3.223,3.917,3.301,3.165,3.855,3.23,3.216,3.841,3.263,3.14832135,3.79023833,3.19044751,3.18690813,3.83854088,3.24478391,3.14652961,3.78306289,3.1893757,3.15641373,3.78459896,3.20723294,3.13687075,3.75678646,3.18299965,3.08129227,3.70736862,3.10498057,3.08433524,3.71674142,3.10912592,3.08684769,3.71235713,3.11293475,3.089596,3.72442432,3.11660004,3.0771599,3.70434498,3.09904433,3.16895807,3.7919784,3.22572624,3.09125392,3.71255788,3.10344541,3.07539954,3.69240393,3.08594261,3.07411077,3.69045881,3.0859617,3.07046884,3.68634325,3.0805057,3.01770253,3.61282544,3.01257473,3.0428462,3.65047851,3.04953663,3.06309247,3.67341262,3.07955383,3.08294987,3.70953345,3.10746922,3.0126576,3.60241224,3.00569664,3.03123822,3.62507209,3.03356838,3.06968907,3.70550243,3.0815679,3.06730244,3.69678444,3.08064818,3.07318486,3.71176237,3.08569451,3.11068238,3.72842372,3.13351552,3.12205088,3.73445451,3.14630228,3.13725107,3.75886286,3.18060611,3.11678732,3.73512336,3.15548341,3.13439229,3.75356864,3.16695103,3.16989475,3.81940684,3.21813859,3.09119465,3.73056541,3.11884482,3.15590311,3.78038071,3.19595988,3.11433119,3.69185583,3.15247202,3.129104404596,3.7454224255549993,3.1589673087550003,3.1358137101849994,3.717472078362,3.174072608431,3.139719344896,3.707737640763,3.1790703610089994,3.1316742331030003,3.691198790637,3.171120985085,3.118996595026,3.724720389398,3.144787641671,3.1404166292249998,3.735860091327,3.1775917130299995,3.139872273144,3.729443722139,3.1786749788080004,3.170156170936,3.774054126159,3.216315054826,2.93,3.565,2.868,3.142,3.776,3.194,3.068,3.66,3.086,3.121,3.721,3.157
HH101 (NSP),NH2Cl,3.572,3.571,5.163,3.731,3.744,5.303,3.517,3.51,5.099,3.563,3.559,5.147,3.457,3.446,5.064,3.487,3.488,5.053,3.481,3.466,5.046,3.448,3.434,5.042,3.391,3.378,4.988,3.658,3.669,5.205,3.427,3.425,4.851,3.547,3.55,5.125,3.68,3.693,5.225,3.506,3.503,5.077,3.363,3.348,4.966,3.544,3.545,5.135,3.446,3.437,5.06,3.609,3.613,5.189,3.547,3.546,5.135,3.471,3.469,5.066,3.573,3.569,5.151,3.47723504,3.47202114,5.06746294,3.51702538,3.51468501,5.10367962,3.4742833,3.46942527,5.0570878,3.48649644,3.48332905,5.05429812,3.46314342,3.45901349,5.02252126,3.40387082,3.3953428,4.98273196,3.41162536,3.40265274,4.99447424,3.40888515,3.40096723,4.98431555,3.41853843,3.40980699,5.0006591,3.40079221,3.39172323,4.98268743,3.49540756,3.49269692,5.05155188,3.41506443,3.40429352,5.00446572,3.39323322,3.38234333,4.97362324,3.39189888,3.38127924,4.96971908,3.38749688,3.37645975,4.96649546,3.34418387,3.32991433,4.92201825,3.36656984,3.3548085,4.94654151,3.39057503,3.38016846,4.96631964,3.41375879,3.40441432,4.99235469,3.34060613,3.32587899,4.91659744,3.35829455,3.34544963,4.93344282,3.38791974,3.37585117,4.98832692,3.38500569,3.37386675,4.97837521,3.39194893,3.37975542,4.99376406,3.4403653,3.4318387,5.02965494,3.45288226,3.44470961,5.03777606,3.4620679,3.45791315,5.02489688,3.43764294,3.43272163,4.99446649,3.44328928,3.43912937,5.04776068,3.50060238,3.49624818,5.09599152,3.4193106,3.41061089,5.00529274,3.49426909,3.48975712,5.06889288,3.42028194,3.41697984,4.97697298,3.4365451867619994,3.431914659915,5.039436973616002,3.4499568979799995,3.446630012193,5.019251283476,3.445932809688999,3.443935174412,5.013064571362,3.43556615195,3.43387426772,4.990451479418001,3.417283543596,3.4130276394130004,5.019975602499001,3.441106172234,3.4390569299120006,5.029759409061001,3.4406894338169995,3.4389768426869995,5.0217451720040005,3.488776473924999,3.488164308002,5.0793796254000005,3.278,3.25,5.017,3.46,3.457,5.015,3.381,3.369,4.969,3.433,3.428,5.002
HH101 (NSP),NH2F,2.178,2.478,2.142,2.318,2.579,2.27,2.139,2.457,2.108,2.155,2.436,2.126,2.085,2.4,2.058,2.156,2.432,2.122,2.071,2.395,2.049,2.103,2.413,2.078,2.042,2.371,2.015,2.279,2.533,2.233,2.118,2.382,2.085,2.206,2.484,2.165,2.298,2.547,2.25,2.139,2.438,2.105,2.019,2.355,1.993,2.177,2.452,2.139,2.084,2.394,2.054,2.247,2.516,2.206,2.188,2.476,2.152,2.148,2.428,2.113,2.173,2.49,2.141,2.11229157,2.43290619,2.08133259,2.1451379,2.45619808,2.11188773,2.11057837,2.43082618,2.0797444,2.12037724,2.43406234,2.0885429,2.10822617,2.42010139,2.07715714,2.06333372,2.38718813,2.03506725,2.06913285,2.38930525,2.0403927,2.06693192,2.3902957,2.03848919,2.07410901,2.39242134,2.04504426,2.06103586,2.38492933,2.03286797,2.13580361,2.43808493,2.10321459,2.06016349,2.40056376,2.03383069,2.05230736,2.38748807,2.02620112,2.05155617,2.38581954,2.02532953,2.04789083,2.383227,2.02191737,2.02155702,2.35706172,1.99721062,2.03615833,2.36839052,2.01009956,2.04970242,2.3764449,2.02239745,2.06854103,2.38785132,2.03990705,2.0173482,2.35388823,1.99330659,2.02685402,2.36161279,2.00149447,2.05485907,2.38195084,2.02810489,2.0515714,2.38015413,2.02469604,2.05806655,2.38410074,2.03124416,2.08433993,2.4155972,2.0559228,2.09656123,2.42558697,2.06798396,2.10851085,2.42204329,2.07758817,2.09350827,2.40537629,2.06334298,2.09893696,2.42435961,2.06819846,2.12928092,2.44687468,2.09714631,2.07688433,2.39651531,2.04766166,2.12857817,2.45450033,2.09822075,2.09078991,2.40150144,2.05989322,2.096313517846,2.422360909645,2.0658612312460005,2.0997674151510006,2.415188884120001,2.068723964704,2.1018646999200006,2.418142574877,2.070322611621,2.0961942134260005,2.407261570427,2.064860795223,2.0878684825310003,2.4159027626050005,2.05775560162,2.1038999551380004,2.425261069074,2.072334603826,2.103675771494,2.4219758822610005,2.072039689927,2.1281549481130004,2.451471349235,2.09540047262,1.919,2.33,1.899,2.104,2.423,2.073,2.049,2.39,2.022,2.092,2.415,2.061
HH101 (NSP),NH2OH,2.754,3.35,2.563,2.943,3.486,2.718,2.694,3.3,2.524,2.722,3.309,2.555,2.625,3.247,2.459,2.729,3.283,2.532,2.608,3.231,2.457,2.652,3.265,2.49,2.567,3.201,2.404,2.888,3.419,2.67,2.674,3.19,2.494,2.809,3.386,2.596,2.913,3.435,2.691,2.7,3.288,2.515,2.535,3.18,2.377,2.753,3.349,2.561,2.627,3.263,2.455,2.841,3.412,2.636,2.763,3.356,2.571,2.707,3.3,2.519,2.739,3.341,2.566,2.67461935,3.28380054,2.50174302,2.71816322,3.31623954,2.53800327,2.67428756,3.27726313,2.50173116,2.68880717,3.27521622,2.51182573,2.6709635,3.2522233,2.49566752,2.60686324,3.21765939,2.44255087,2.60913018,3.2228157,2.44229117,2.6133884,3.22044408,2.44874938,2.61471798,3.22702202,2.44659255,2.60183658,3.21586917,2.4375344,2.70689813,3.27900371,2.52431856,2.60381916,3.23438213,2.44680732,2.59085439,3.21413498,2.43530135,2.59043532,3.21140841,2.43439271,2.58589201,3.20875025,2.4304293,2.53510489,3.161871,2.38772201,2.56352293,3.18500165,2.4089365,2.58658776,3.19596507,2.42267003,2.60743187,3.2169582,2.43941846,2.52957304,3.15497576,2.38234636,2.55107219,3.1687482,2.39679069,2.58883029,3.22181122,2.42629389,2.58825459,3.21504256,2.42673394,2.591968,3.2258727,2.42871276,2.63087538,3.25002896,2.47015379,2.64302939,3.25796751,2.48351596,2.6688125,3.25793044,2.49854228,2.64910071,3.23521523,2.48096256,2.66468977,3.2774488,2.49501876,2.69558953,3.30513035,2.51913504,2.61746723,3.23311015,2.44868742,2.68919669,3.29316655,2.52409103,2.65576508,3.22225579,2.480208,2.660096348864,3.273304942124,2.4915559722940004,2.669226170011,3.244790926443,2.493210416223,2.6769344221380007,3.244881865042,2.4997672718220003,2.670355157357001,3.227735512885,2.4939371512410005,2.6525699207500004,3.264297199464,2.4863915716000005,2.6772941231770004,3.269350249957,2.504837479647,2.677859775592001,3.262200383034,2.504511884902,2.7054531660520005,3.299275435764,2.5305326123740004,2.403,3.178,2.265,2.676,3.255,2.507,2.591,3.193,2.428,2.652,3.235,2.479
HH101 (NSP),NH3,2.079,2.079,2.392,2.177,2.177,2.629,2.049,2.049,2.31,2.052,2.052,2.307,2.018,2.018,2.216,2.01,2.01,2.321,2.004,2.004,2.189,2.04,2.04,2.264,1.97,1.97,2.164,2.138,2.138,2.554,1.99,1.99,2.271,2.114,2.114,2.493,2.151,2.151,2.584,2.041,2.041,2.323,1.953,1.953,2.126,2.066,2.066,2.413,2.004,2.004,2.249,2.117,2.117,2.489,2.077,2.077,2.394,2.032,2.032,2.304,2.074,2.074,2.346,2.0274051,2.02734465,2.28239854,2.05202837,2.05196704,2.33486356,2.02549007,2.02542998,2.28243208,2.03104695,2.03098683,2.30268081,2.0184167,2.01835901,2.28076277,1.98397206,1.9839145,2.199883,1.98814708,1.98808808,2.20447488,1.98698189,1.98692462,2.20763236,1.99206978,1.99201036,2.21199552,1.98202728,1.98196932,2.19421437,2.03869365,2.03862893,2.32386415,1.9892811,1.98922243,2.18749739,1.97882486,1.9787671,2.1695905,1.97801561,1.97795821,2.17065646,1.9757535,1.97569634,2.16576375,1.94971467,1.94965594,2.1140496,1.9623651,1.96230643,2.14878834,1.97343844,1.97337979,2.18135836,1.98809089,1.98803111,2.20651676,1.94658322,1.94652439,2.10932709,1.95511913,1.95506018,2.13795156,1.97868856,1.97862961,2.17668047,1.97570442,1.97564689,2.17567438,1.98144879,1.98138921,2.18083355,2.00610498,2.00604449,2.22917834,2.01478852,2.01472815,2.24138475,2.0202065,2.02014489,2.27527272,2.00609287,2.00603113,2.24978276,2.01111921,2.0110612,2.2532824,2.04197005,2.04190795,2.30803708,1.99283541,1.99277749,2.21387413,2.03100087,2.03094556,2.28554039,1.99783324,1.99776928,2.259209,2.008928535191,2.00887061532,2.2482461748250007,2.014614119427,2.014555845206,2.2823645863840003,2.01435625517,2.014299903282,2.290388379643,2.0088952853090003,2.008838648628,2.283138922945,1.999656643104,1.999599939135,2.2331834158820008,2.013413918736,2.0133573017560003,2.272984606805,2.01300864934,2.012951777551,2.276293171481001,2.0347253771810005,2.034667053854,2.307227240535001,1.896,1.896,1.973,2.021,2.021,2.29,1.97,1.97,2.178,2.0,2.0,2.242
HH101 (NSP),NH3O,2.849,2.849,4.053,3.146,3.146,4.583,2.751,2.751,3.818,2.824,2.824,3.991,2.637,2.637,3.65,2.818,2.818,4.022,2.638,2.638,3.659,2.694,2.694,3.743,2.589,2.589,3.609,3.062,3.062,4.461,2.766,2.766,3.936,2.997,2.997,4.414,3.09,3.09,4.502,2.767,2.767,3.914,2.543,2.543,3.527,2.874,2.874,4.11,2.676,2.676,3.754,2.999,2.999,4.332,2.875,2.875,4.107,2.819,2.819,4.048,2.793,2.793,3.821,2.72462081,2.72465847,3.79574268,2.78879043,2.78883198,3.91843223,2.72081616,2.72085185,3.77551158,2.73375272,2.73379492,3.7812248,2.71421584,2.71424926,3.75696367,2.63169498,2.63172529,3.64163903,2.6403527,2.64038206,3.68368418,2.63835229,2.63838215,3.6437781,2.64852599,2.64855454,3.70197043,2.62716927,2.62719971,3.64397887,2.76785843,2.76773853,3.8614274,2.62870408,2.62872332,3.61938293,2.61211011,2.61212849,3.59853056,2.61246788,2.61249081,3.59895515,2.60731369,2.60733867,3.59248052,2.53977935,2.53979812,3.46983887,2.57358725,2.57360367,3.52834489,2.604739,2.6047685,3.59108925,2.6371407,2.63716875,3.67383134,2.53195198,2.53197102,3.45131975,2.55593583,2.55595268,3.48667037,2.61719719,2.61723381,3.64374114,2.61166443,2.61170335,3.61797524,2.62259222,2.62262694,3.656874,2.65931507,2.65934608,3.65014164,2.67662549,2.67665828,3.67205276,2.70443972,2.70446398,3.72718342,2.67898455,2.67900008,3.6940992,2.74102911,2.74102884,3.87853371,2.7552555,2.75520763,3.86235317,2.65548348,2.65554309,3.71348424,2.73656555,2.73668513,3.75373119,2.71593619,2.71596009,3.7881798,2.73306882375,2.7330671001780003,3.859551847617,2.72760941343,2.7276036533,3.802620198978999,2.7418663670940004,2.741861419115,3.817995172046999,2.730684793466,2.730674640258,3.802898339331999,2.728350593936,2.728344855311001,3.8555648677209993,2.755570633659,2.755567406638,3.8799919413559993,2.7543073066310004,2.7543022138060005,3.874262770637999,2.775542515898,2.7755357542650003,3.8855567860569993,2.355,2.355,3.215,2.696,2.696,3.703,2.583,2.583,3.56,2.664,2.664,3.702
HH101 (NSP),NaCN,4.771,4.566,3.635,5.295,5.288,3.923,4.571,4.278,3.531,4.706,4.35,3.564,4.452,4.109,3.431,4.671,4.216,3.513,4.393,3.977,3.369,4.566,4.172,3.63,4.359,3.993,3.358,5.104,4.982,3.82,4.496,4.081,3.398,5.137,5.1,3.773,5.19,5.122,3.868,4.629,4.354,3.548,4.295,3.907,3.313,4.704,4.398,3.638,4.448,4.077,3.459,4.981,4.804,3.727,4.776,4.527,3.615,4.69,4.433,3.551,4.639,4.335,3.612,4.48424725,4.16237415,3.47834143,4.58957456,4.30389207,3.54745955,4.4666248,4.13481933,3.47159285,4.48805458,4.13382696,3.49918703,4.46301676,4.11212498,3.46846485,4.33257356,3.95638214,3.37115334,4.38193617,4.02128157,3.39241172,4.33266632,3.95651784,3.37580887,4.40261,4.04873738,3.40440931,4.33774144,3.96310561,3.36974237,4.53890438,4.1945619,3.51654523,4.30538866,3.93123259,3.38029067,4.26951051,3.88412147,3.34667305,4.27356726,3.88867172,3.3499443,4.26607611,3.88110942,3.34412474,4.21454359,3.79261117,3.27542951,4.25074458,3.84436191,3.31116588,4.32802389,3.94000686,3.35456838,4.39640101,4.03698551,3.39700062,4.21170582,3.78498877,3.27010327,4.24507352,3.82694147,3.29903677,4.34147846,3.95626468,3.35321495,4.31216095,3.92126136,3.34380678,4.35640911,3.97486049,3.36037264,4.38074157,4.0231174,3.41164211,4.40466084,4.05420286,3.42873196,4.41376818,4.04372804,3.45924531,4.3635637,3.98984969,3.41748577,4.46076191,4.12320548,3.47748107,4.566678,4.28525505,3.51979085,4.42847214,4.07904604,3.41437411,4.44854534,4.08005703,3.49203909,4.42662914,4.06343219,3.45259593,4.44094949378,4.097618995524999,3.4651352400890003,4.457909530650999,4.10453609762,3.488773998251,4.471066644567999,4.130792858676,3.4959165834480004,4.423541380059999,4.051789801600999,3.480819644256,4.399833013665999,4.038040808627,3.447205515191001,4.452731315908999,4.099991212043999,3.4900376698540003,4.442944789976,4.077696081648,3.4911588622590006,4.483855641948999,4.1066839125920005,3.538261437052,4.127,3.62,3.194,4.38,4.017,3.436,4.345,3.943,3.365,4.458,4.095,3.467
HH101 (NSP),NaCl,4.605,4.605,6.126,5.045,5.045,7.368,4.385,4.385,5.457,4.447,4.447,5.4,4.255,4.255,5.122,4.245,4.245,4.984,4.326,4.326,4.966,4.412,4.412,4.947,4.147,4.147,4.968,4.856,4.856,6.605,4.234,4.234,4.898,4.731,4.731,6.829,4.91,4.91,6.905,4.435,4.435,5.622,4.072,4.072,4.808,4.551,4.551,5.564,4.283,4.283,5.044,4.733,4.733,6.433,4.561,4.561,5.959,4.382,4.382,5.713,4.459,4.459,5.444,4.3128432,4.3128432,5.23202114,4.42023172,4.42023172,5.34671567,4.30355346,4.30355346,5.17048437,4.34127229,4.34127229,5.11189161,4.29660867,4.29660867,5.09069323,4.13130478,4.13130478,4.81153555,4.16746392,4.16746392,4.94730543,4.13914916,4.13914916,4.80799927,4.18837362,4.18837362,5.00335628,4.12920196,4.12920196,4.82890167,4.39315898,4.39315898,5.23310715,4.14121849,4.14121849,4.76624751,4.08024028,4.08024028,4.66866597,4.08241585,4.08241585,4.67129192,4.07611972,4.07611972,4.66357041,3.95507412,3.95507412,4.48964543,4.01718317,4.01718317,4.5813158,4.12771255,4.12771255,4.80863579,4.18787595,4.18787595,4.9936684,3.95437612,3.95437612,4.48311705,4.01695947,4.01695947,4.56717148,4.11177047,4.11177047,4.83789308,4.09281873,4.09281873,4.75892615,4.12554356,4.12554356,4.87857818,4.17731708,4.17731708,4.92494836,4.19325615,4.19325615,4.96860467,4.24048181,4.24048181,4.88586584,4.18446412,4.18446412,4.80489261,4.23856827,4.23856827,5.00199518,4.3723503,4.3723503,5.47497254,4.19687001,4.19687001,5.0646944,4.29372884,4.29372884,4.96111131,4.22123843,4.22123843,4.85378386,4.214925501323,4.214925501323,4.938085270156997,4.294309290612999,4.294309290612999,4.982941385235998,4.286378175359999,4.286378175359999,4.993575077711997,4.261576869454999,4.261576869454999,4.809787451090998,4.161586147508,4.161586147508,4.763391885245999,4.238012354261,4.238012354261,4.873491047540998,4.244485061459,4.244485061459,4.822599318566,4.307613705661,4.307613705661,4.848834272853998,3.853,3.853,4.253,4.233,4.233,4.877,4.051,4.051,4.634,4.181,4.181,4.843
HH101 (NSP),NaH,5.577,5.577,8.451,6.024,6.024,9.639,5.231,5.231,7.339,5.217,5.217,5.789,5.399,5.399,6.875,5.161,5.161,5.014,5.031,5.031,5.327,6.056,6.056,7.847,5.213,5.213,6.751,6.149,6.149,9.008,5.891,5.891,7.269,6.039,6.039,9.884,6.137,6.137,9.312,5.606,5.606,7.912,5.124,5.124,6.678,6.056,6.056,8.557,5.546,5.546,7.465,5.76,5.76,8.217,5.59,5.59,7.788,5.708,5.708,9.026,5.313,5.313,6.952,5.28999166,5.28999166,7.55789699,5.43824417,5.43824417,8.01236652,5.28982844,5.28982844,7.48408234,5.5110372,5.5110372,7.70123311,5.48964565,5.48964565,7.55586297,5.16188662,5.16188662,6.80274835,5.28152467,5.28152467,7.09616279,5.15137326,5.15137326,6.78036667,5.3209758,5.3209758,7.19567308,5.18337814,5.18337814,6.85281099,5.70652117,5.70652117,7.55831621,4.97478622,4.97478622,6.51649512,4.92960542,4.92960542,6.37226408,4.95836554,4.95836554,6.39703205,4.94391644,4.94391644,6.3748579,4.9204637,4.9204637,5.92866021,4.99387297,4.99387297,6.18137026,5.27321402,5.27321402,6.98588542,5.37215639,5.37215639,7.28571638,4.94211239,4.94211239,5.95047996,5.05321379,5.05321379,6.24761472,5.13331454,5.13331454,6.68896304,5.08733519,5.08733519,6.58481665,5.15426591,5.15426591,6.73886152,5.05130663,5.05130663,6.79333472,5.04953244,5.04953244,6.79247512,5.32498126,5.32498126,6.95480185,5.25553323,5.25553323,6.83603163,5.42371378,5.42371378,8.324467,5.34223334,5.34223334,7.79011411,5.28421512,5.28421512,7.25080209,5.13482546,5.13482546,6.85329941,5.84261407,5.84261407,8.58598595,5.382336623820001,5.382336623820001,8.172883434615999,5.895351630384001,5.895351630384001,9.254393033983,5.973453711089002,5.973453711089002,9.641436511845,6.052380615334,6.052380615334,9.639497891462998,5.370536972913,5.370536972913,8.193032295927999,5.650022341444002,5.650022341444002,8.793386813896,5.738007854994002,5.738007854994002,8.916817468102002,5.754483705595001,5.754483705595001,8.687989284209,4.719,4.719,5.688,5.166,5.166,6.79,5.765,5.765,7.915,5.81,5.81,8.169
HH101 (NSP),Ne,0.426,0.426,0.426,0.459,0.459,0.459,0.426,0.426,0.426,0.407,0.407,0.407,0.398,0.398,0.398,0.414,0.414,0.414,0.406,0.406,0.406,0.411,0.411,0.411,0.392,0.392,0.392,0.45,0.45,0.45,0.406,0.406,0.406,0.42,0.42,0.42,0.455,0.455,0.455,0.417,0.417,0.417,0.385,0.385,0.385,0.421,0.421,0.421,0.398,0.398,0.398,0.444,0.444,0.444,0.43,0.43,0.43,0.419,0.419,0.419,0.431,0.431,0.431,0.40431951,0.40431951,0.40431951,0.41314018,0.41314018,0.41314018,0.40331463,0.40331463,0.40331463,0.40477023,0.40477023,0.40477023,0.40331227,0.40331227,0.40331227,0.39198989,0.39198989,0.39198989,0.39603915,0.39603915,0.39603915,0.39234815,0.39234815,0.39234815,0.39801232,0.39801232,0.39801232,0.39214237,0.39214237,0.39214237,0.41182941,0.41182941,0.41182941,0.39554014,0.39554014,0.39554014,0.39419939,0.39419939,0.39419939,0.39385014,0.39385014,0.39385014,0.39281902,0.39281902,0.39281902,0.3936417,0.3936417,0.3936417,0.39010293,0.39010293,0.39010293,0.39034282,0.39034282,0.39034282,0.39715319,0.39715319,0.39715319,0.39291981,0.39291981,0.39291981,0.38862923,0.38862923,0.38862923,0.39224804,0.39224804,0.39224804,0.38962594,0.38962594,0.38962594,0.39375328,0.39375328,0.39375328,0.40253781,0.40253781,0.40253781,0.40984712,0.40984712,0.40984712,0.40439265,0.40439265,0.40439265,0.40018801,0.40018801,0.40018801,0.39226578,0.39226578,0.39226578,0.40933566,0.40933566,0.40933566,0.399032,0.399032,0.399032,0.41701302,0.41701302,0.41701302,0.39168305,0.39168305,0.39168305,0.3922120815670001,0.3922120815670001,0.3922120815670001,0.393845291745,0.393845291745,0.393845291745,0.3913553323780001,0.3913553323780001,0.3913553323780001,0.3891627402320001,0.3891627402320001,0.3891627402320001,0.386851930728,0.386851930728,0.386851930728,0.3900452545630001,0.3900452545630001,0.3900452545630001,0.3898176287010001,0.3898176287010001,0.3898176287010001,0.397860749994,0.397860749994,0.397860749994,0.35,0.35,0.35,0.4,0.4,0.4,0.386,0.386,0.386,0.393,0.393,0.393
