,,SCF,SCF,SCF,SCF,SCF,SCF,MP2,MP2,MP2,MP2,MP2,MP2,CCSD,CCSD,CCSD,CCSD,CCSD,CCSD,CCSD(T),CCSD(T),CCSD(T),CCSD(T),CCSD(T),CCSD(T)
aug-cc-pCVQZ,HCHS,4.008211214659783,4.520189393616541,6.943379887850632,,,,3.905963764750385,4.607803604293339,6.493917135210525,,,,3.862990196969499,4.524449703239746,6.5772710341582865,,,,3.8705846641931627,4.570386964442663,6.536520238812983,,,
aug-cc-pCV5Z,Cl2,3.5440226062160103,3.5440226062160103,6.241725279343978,,,,3.691466395288961,3.691466395288961,6.170040925153871,,,,3.6221900424649047,3.6221900424649047,6.1531849134856875,,,,3.6657193001959394,3.6657193001959394,6.163557843095083,,,
aug-cc-pCV5Z,CO,1.6704121602462794,1.6704121602462794,2.1443253904620887,,,,1.7650651447746153,1.7650651447746153,2.3027904167185644,,,,1.7293155831977114,1.7293155831977114,2.2654663923860383,,,,1.7524694443090103,1.7524694443090103,2.2831559421381917,,,
aug-cc-pCV5Z,CO2,1.7756233056835382,1.7756233056835382,3.517349358047327,,,,1.9154726264799098,1.9154726264799098,4.067114637347985,,,,1.8621261306690016,1.8621261306690016,3.901518222511508,,,,1.891763072786173,1.891763072786173,3.9546794878125757,,,
aug-cc-pCV5Z,H2O,1.167880757560025,1.361817498575728,1.2619780492426942,,,,1.3951590587865819,1.4712889541626497,1.4291489268347939,,,,1.3192143941835837,1.43683600878692,1.372375659221422,,,,1.3595947279827474,1.4609160242900252,1.4049762958135392,,,
aug-cc-pCV5Z,N2,1.4572114067228006,1.4572114067228006,2.2268457518523377,,,,1.4944428152739486,1.4944428152739486,2.1108912149963146,,,,1.4887006578868132,1.4887006578868132,2.1660900201172932,,,,1.507408977548922,1.507408977548922,2.1853540326250687,,,
aug-cc-pCV5Z,NH3,1.894726767261119,1.8946341517429697,1.9688191230805048,-0.0,-2.3153863085515986e-05,-0.0,2.0186462322288725,2.018553616710723,2.2820445568417016,-0.0,2.3153863085515986e-05,-0.0,1.9703009701863634,1.9701157392816793,2.1760924883121637,-0.0,-0.0,-0.0,1.9990117579117284,1.9990117579117284,2.237033450820278,-0.0,2.3153863085515986e-05,-0.0
aug-cc-pCV5Z,O2,1.1569521351049628,1.1569521351049628,2.6862183573007803,,,,1.170473990225603,1.170473990225603,1.7961839343924886,,,,1.194554005465479,1.194554005465479,2.2833411729112614,,,,1.21011340040603,1.21011340040603,2.2635214678210476,,,
aug-cc-pCV5Z,PH3,4.372375143523909,4.372375143523909,4.520374623599925,-0.0,0.00016207702514680405,-0.0,4.429055796408819,4.429148410874052,4.658834714782804,-0.0,0.00016207715676126692,-0.0,4.376450223163731,4.376542837628965,4.563348190327895,-0.0,0.00016207702514680405,-0.0,4.39997454582117,4.4001597758045525,4.605858678412203,-0.0,0.00016207715676126692,-0.0
aug-cc-pCV5Z,SH2,3.5584706154652275,3.5423555279422385,3.4953994970925955,,,,3.6801673104980726,3.597369102553376,3.589126327755583,,,,3.592367867732061,3.5480976848029164,3.5277222876567227,,,,3.6344152792785387,3.571807239549569,3.558563230983377,,,
aug-cc-pCV5Z,SiH4,4.3931210027427,4.3931210027427,4.3931210027427,,,,4.549641104170957,4.549641104170957,4.549641104170957,,,,4.550382028316151,4.550382028316151,4.550382028316151,,,,4.584279281635901,4.584279281635901,4.584279281635901,,,
aug-cc-pCV5Z,SO-trip,2.844405537002808,2.844405537002808,4.5808525095702075,,,,2.911644349480496,2.911644349480496,3.9368973214893574,,,,2.901456650907399,2.901456650907399,4.369781910068645,,,,2.935168672137934,2.935168672137934,4.342275123289534,,,
aug-cc-pCV5Z,SO2,2.765311948731168,4.6498510168927325,3.0832607687850144,,,,2.9186831246481795,5.066250055876433,3.4548339327835906,,,,2.8453316911313857,4.957334292871949,3.299425217573126,,,,2.8884904888956546,5.018090024343765,3.3808341937984987,,,
aug-cc-pCV5Z,FCN,2.125709686318129,2.125709686318129,3.553006304106082,,,,2.1596069391114208,2.1596069391114208,3.6777593080791067,,,,2.1346007692165094,2.1346007692165094,3.661181143491829,,,,2.164052480297382,2.164052480297382,3.722399952554391,,,
aug-cc-pCV5Z,HCHS,4.003765674000279,4.519818931543945,6.945602658180384,,,,3.894108986850601,4.5979863667399234,6.487434053151738,,,,3.853728653577895,4.515188159848143,6.573473802125828,,,,3.860767426639747,4.560940187908929,6.531704235027966,,,
